"funnel_step","funnel_name","users","platform","age_range","total_usd","rides","cancellations","total_reviews","avg_rating","daily_date"
"2","signups","3","web","Unknown","","","","","","2021-08-03"
"2","signups","1","android","18-24","","","","","","2021-08-04"
"2","signups","1","android","25-34","","","","","","2021-08-04"
"2","signups","2","android","35-44","","","","","","2021-08-04"
"2","signups","3","android","45-54","","","","","","2021-08-04"
"2","signups","1","android","Unknown","","","","","","2021-08-04"
"2","signups","6","ios","18-24","","","","","","2021-08-04"
"2","signups","7","ios","25-34","","","","","","2021-08-04"
"2","signups","13","ios","35-44","","","","","","2021-08-04"
"2","signups","6","ios","45-54","","","","","","2021-08-04"
"2","signups","6","ios","Unknown","","","","","","2021-08-04"
"2","signups","1","web","18-24","","","","","","2021-08-04"
"2","signups","4","web","25-34","","","","","","2021-08-04"
"2","signups","1","web","45-54","","","","","","2021-08-04"
"2","signups","2","web","Unknown","","","","","","2021-08-04"
"2","signups","1","android","25-34","","","","","","2021-08-05"
"2","signups","4","android","35-44","","","","","","2021-08-05"
"2","signups","1","android","45-54","","","","","","2021-08-05"
"2","signups","7","android","Unknown","","","","","","2021-08-05"
"2","signups","5","ios","18-24","","","","","","2021-08-05"
"2","signups","3","ios","25-34","","","","","","2021-08-05"
"2","signups","8","ios","35-44","","","","","","2021-08-05"
"2","signups","5","ios","45-54","","","","","","2021-08-05"
"2","signups","6","ios","Unknown","","","","","","2021-08-05"
"2","signups","1","web","18-24","","","","","","2021-08-05"
"2","signups","1","web","25-34","","","","","","2021-08-05"
"2","signups","2","web","35-44","","","","","","2021-08-05"
"2","signups","1","web","Unknown","","","","","","2021-08-05"
"2","signups","2","android","25-34","","","","","","2021-08-06"
"2","signups","4","android","35-44","","","","","","2021-08-06"
"2","signups","5","android","Unknown","","","","","","2021-08-06"
"2","signups","5","ios","18-24","","","","","","2021-08-06"
"2","signups","6","ios","25-34","","","","","","2021-08-06"
"2","signups","8","ios","35-44","","","","","","2021-08-06"
"2","signups","2","ios","45-54","","","","","","2021-08-06"
"2","signups","12","ios","Unknown","","","","","","2021-08-06"
"2","signups","1","web","18-24","","","","","","2021-08-06"
"2","signups","4","web","Unknown","","","","","","2021-08-06"
"2","signups","3","android","25-34","","","","","","2021-08-07"
"2","signups","7","android","35-44","","","","","","2021-08-07"
"2","signups","2","android","Unknown","","","","","","2021-08-07"
"2","signups","3","ios","18-24","","","","","","2021-08-07"
"2","signups","5","ios","25-34","","","","","","2021-08-07"
"2","signups","10","ios","35-44","","","","","","2021-08-07"
"2","signups","1","ios","45-54","","","","","","2021-08-07"
"2","signups","6","ios","Unknown","","","","","","2021-08-07"
"2","signups","2","web","18-24","","","","","","2021-08-07"
"2","signups","1","web","35-44","","","","","","2021-08-07"
"2","signups","2","web","45-54","","","","","","2021-08-07"
"2","signups","2","web","Unknown","","","","","","2021-08-07"
"2","signups","1","android","25-34","","","","","","2021-08-08"
"2","signups","5","android","35-44","","","","","","2021-08-08"
"2","signups","5","android","45-54","","","","","","2021-08-08"
"2","signups","8","android","Unknown","","","","","","2021-08-08"
"2","signups","3","ios","18-24","","","","","","2021-08-08"
"2","signups","9","ios","25-34","","","","","","2021-08-08"
"2","signups","12","ios","35-44","","","","","","2021-08-08"
"2","signups","2","ios","45-54","","","","","","2021-08-08"
"2","signups","8","ios","Unknown","","","","","","2021-08-08"
"2","signups","2","web","18-24","","","","","","2021-08-08"
"2","signups","2","web","25-34","","","","","","2021-08-08"
"2","signups","1","web","35-44","","","","","","2021-08-08"
"2","signups","2","web","45-54","","","","","","2021-08-08"
"2","signups","2","android","25-34","","","","","","2021-08-09"
"2","signups","5","android","35-44","","","","","","2021-08-09"
"2","signups","2","android","45-54","","","","","","2021-08-09"
"2","signups","5","android","Unknown","","","","","","2021-08-09"
"2","signups","11","ios","18-24","","","","","","2021-08-09"
"2","signups","4","ios","25-34","","","","","","2021-08-09"
"2","signups","13","ios","35-44","","","","","","2021-08-09"
"2","signups","4","ios","45-54","","","","","","2021-08-09"
"2","signups","8","ios","Unknown","","","","","","2021-08-09"
"2","signups","1","web","18-24","","","","","","2021-08-09"
"2","signups","3","web","35-44","","","","","","2021-08-09"
"2","signups","4","android","18-24","","","","","","2021-08-10"
"2","signups","1","android","25-34","","","","","","2021-08-10"
"2","signups","5","android","35-44","","","","","","2021-08-10"
"2","signups","1","android","45-54","","","","","","2021-08-10"
"2","signups","5","android","Unknown","","","","","","2021-08-10"
"2","signups","4","ios","18-24","","","","","","2021-08-10"
"2","signups","3","ios","25-34","","","","","","2021-08-10"
"2","signups","8","ios","35-44","","","","","","2021-08-10"
"2","signups","3","ios","45-54","","","","","","2021-08-10"
"2","signups","12","ios","Unknown","","","","","","2021-08-10"
"2","signups","1","web","18-24","","","","","","2021-08-10"
"2","signups","1","web","35-44","","","","","","2021-08-10"
"2","signups","6","web","Unknown","","","","","","2021-08-10"
"2","signups","4","android","35-44","","","","","","2021-08-11"
"2","signups","1","android","45-54","","","","","","2021-08-11"
"2","signups","7","android","Unknown","","","","","","2021-08-11"
"2","signups","4","ios","18-24","","","","","","2021-08-11"
"2","signups","8","ios","25-34","","","","","","2021-08-11"
"2","signups","10","ios","35-44","","","","","","2021-08-11"
"2","signups","2","ios","45-54","","","","","","2021-08-11"
"2","signups","7","ios","Unknown","","","","","","2021-08-11"
"2","signups","1","web","25-34","","","","","","2021-08-11"
"2","signups","2","web","35-44","","","","","","2021-08-11"
"2","signups","1","web","45-54","","","","","","2021-08-11"
"2","signups","1","android","25-34","","","","","","2021-08-12"
"2","signups","1","android","35-44","","","","","","2021-08-12"
"2","signups","2","android","45-54","","","","","","2021-08-12"
"2","signups","2","android","Unknown","","","","","","2021-08-12"
"2","signups","2","ios","18-24","","","","","","2021-08-12"
"2","signups","6","ios","25-34","","","","","","2021-08-12"
"2","signups","8","ios","35-44","","","","","","2021-08-12"
"2","signups","2","ios","45-54","","","","","","2021-08-12"
"2","signups","9","ios","Unknown","","","","","","2021-08-12"
"2","signups","1","web","18-24","","","","","","2021-08-12"
"2","signups","2","web","25-34","","","","","","2021-08-12"
"2","signups","4","web","35-44","","","","","","2021-08-12"
"2","signups","3","web","Unknown","","","","","","2021-08-12"
"2","signups","2","android","18-24","","","","","","2021-08-13"
"2","signups","2","android","25-34","","","","","","2021-08-13"
"2","signups","5","android","35-44","","","","","","2021-08-13"
"2","signups","4","android","Unknown","","","","","","2021-08-13"
"2","signups","2","ios","18-24","","","","","","2021-08-13"
"2","signups","6","ios","25-34","","","","","","2021-08-13"
"2","signups","7","ios","35-44","","","","","","2021-08-13"
"2","signups","3","ios","45-54","","","","","","2021-08-13"
"2","signups","8","ios","Unknown","","","","","","2021-08-13"
"2","signups","1","web","18-24","","","","","","2021-08-13"
"2","signups","1","web","25-34","","","","","","2021-08-13"
"2","signups","1","web","35-44","","","","","","2021-08-13"
"2","signups","2","web","Unknown","","","","","","2021-08-13"
"2","signups","1","android","18-24","","","","","","2021-08-14"
"2","signups","5","android","25-34","","","","","","2021-08-14"
"2","signups","4","android","35-44","","","","","","2021-08-14"
"2","signups","2","android","45-54","","","","","","2021-08-14"
"2","signups","4","android","Unknown","","","","","","2021-08-14"
"2","signups","6","ios","18-24","","","","","","2021-08-14"
"2","signups","2","ios","25-34","","","","","","2021-08-14"
"2","signups","13","ios","35-44","","","","","","2021-08-14"
"2","signups","3","ios","45-54","","","","","","2021-08-14"
"2","signups","7","ios","Unknown","","","","","","2021-08-14"
"2","signups","3","web","25-34","","","","","","2021-08-14"
"2","signups","3","web","35-44","","","","","","2021-08-14"
"2","signups","1","web","45-54","","","","","","2021-08-14"
"2","signups","1","android","18-24","","","","","","2021-08-15"
"2","signups","3","android","25-34","","","","","","2021-08-15"
"2","signups","7","android","35-44","","","","","","2021-08-15"
"2","signups","5","android","45-54","","","","","","2021-08-15"
"2","signups","4","android","Unknown","","","","","","2021-08-15"
"2","signups","1","ios","18-24","","","","","","2021-08-15"
"2","signups","3","ios","25-34","","","","","","2021-08-15"
"2","signups","7","ios","35-44","","","","","","2021-08-15"
"2","signups","6","ios","45-54","","","","","","2021-08-15"
"2","signups","14","ios","Unknown","","","","","","2021-08-15"
"2","signups","1","web","Unknown","","","","","","2021-08-15"
"2","signups","1","android","18-24","","","","","","2021-08-16"
"2","signups","3","android","25-34","","","","","","2021-08-16"
"2","signups","2","android","35-44","","","","","","2021-08-16"
"2","signups","1","android","45-54","","","","","","2021-08-16"
"2","signups","1","android","Unknown","","","","","","2021-08-16"
"2","signups","3","ios","18-24","","","","","","2021-08-16"
"2","signups","10","ios","25-34","","","","","","2021-08-16"
"2","signups","10","ios","35-44","","","","","","2021-08-16"
"2","signups","2","ios","45-54","","","","","","2021-08-16"
"2","signups","4","ios","Unknown","","","","","","2021-08-16"
"2","signups","1","web","25-34","","","","","","2021-08-16"
"2","signups","1","web","35-44","","","","","","2021-08-16"
"2","signups","1","android","25-34","","","","","","2021-08-17"
"2","signups","3","android","35-44","","","","","","2021-08-17"
"2","signups","2","android","Unknown","","","","","","2021-08-17"
"2","signups","3","ios","18-24","","","","","","2021-08-17"
"2","signups","10","ios","25-34","","","","","","2021-08-17"
"2","signups","15","ios","35-44","","","","","","2021-08-17"
"2","signups","6","ios","45-54","","","","","","2021-08-17"
"2","signups","14","ios","Unknown","","","","","","2021-08-17"
"2","signups","2","web","18-24","","","","","","2021-08-17"
"2","signups","4","web","25-34","","","","","","2021-08-17"
"2","signups","2","web","Unknown","","","","","","2021-08-17"
"2","signups","2","android","18-24","","","","","","2021-08-18"
"2","signups","5","android","25-34","","","","","","2021-08-18"
"2","signups","4","android","35-44","","","","","","2021-08-18"
"2","signups","1","android","45-54","","","","","","2021-08-18"
"2","signups","2","android","Unknown","","","","","","2021-08-18"
"2","signups","2","ios","18-24","","","","","","2021-08-18"
"2","signups","6","ios","25-34","","","","","","2021-08-18"
"2","signups","13","ios","35-44","","","","","","2021-08-18"
"2","signups","2","ios","45-54","","","","","","2021-08-18"
"2","signups","13","ios","Unknown","","","","","","2021-08-18"
"2","signups","2","web","18-24","","","","","","2021-08-18"
"2","signups","2","web","45-54","","","","","","2021-08-18"
"2","signups","3","web","Unknown","","","","","","2021-08-18"
"2","signups","3","android","18-24","","","","","","2021-08-19"
"2","signups","2","android","25-34","","","","","","2021-08-19"
"2","signups","3","android","Unknown","","","","","","2021-08-19"
"2","signups","3","ios","18-24","","","","","","2021-08-19"
"2","signups","8","ios","25-34","","","","","","2021-08-19"
"2","signups","9","ios","35-44","","","","","","2021-08-19"
"2","signups","6","ios","45-54","","","","","","2021-08-19"
"2","signups","5","ios","Unknown","","","","","","2021-08-19"
"2","signups","1","web","18-24","","","","","","2021-08-19"
"2","signups","1","web","35-44","","","","","","2021-08-19"
"2","signups","2","web","45-54","","","","","","2021-08-19"
"2","signups","1","android","18-24","","","","","","2021-08-20"
"2","signups","5","android","25-34","","","","","","2021-08-20"
"2","signups","5","android","35-44","","","","","","2021-08-20"
"2","signups","2","android","45-54","","","","","","2021-08-20"
"2","signups","7","android","Unknown","","","","","","2021-08-20"
"2","signups","2","ios","18-24","","","","","","2021-08-20"
"2","signups","6","ios","25-34","","","","","","2021-08-20"
"2","signups","5","ios","35-44","","","","","","2021-08-20"
"2","signups","4","ios","45-54","","","","","","2021-08-20"
"2","signups","7","ios","Unknown","","","","","","2021-08-20"
"2","signups","1","web","18-24","","","","","","2021-08-20"
"2","signups","2","web","25-34","","","","","","2021-08-20"
"2","signups","2","web","35-44","","","","","","2021-08-20"
"2","signups","2","web","Unknown","","","","","","2021-08-20"
"2","signups","4","android","25-34","","","","","","2021-08-21"
"2","signups","3","android","35-44","","","","","","2021-08-21"
"2","signups","2","android","45-54","","","","","","2021-08-21"
"2","signups","5","android","Unknown","","","","","","2021-08-21"
"2","signups","3","ios","18-24","","","","","","2021-08-21"
"2","signups","4","ios","25-34","","","","","","2021-08-21"
"2","signups","8","ios","35-44","","","","","","2021-08-21"
"2","signups","2","ios","45-54","","","","","","2021-08-21"
"2","signups","11","ios","Unknown","","","","","","2021-08-21"
"2","signups","5","web","35-44","","","","","","2021-08-21"
"2","signups","1","web","45-54","","","","","","2021-08-21"
"2","signups","2","web","Unknown","","","","","","2021-08-21"
"2","signups","1","android","18-24","","","","","","2021-08-22"
"2","signups","4","android","25-34","","","","","","2021-08-22"
