"user_id","unique_drivers","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"105698","36","36","3","4.00","43.41","665.06"
"105702","34","34","3","","58.2","648.7099999999998"
"116119","38","38","3","4.67","58.13","649.8600000000001"
"111126","32","32","3","2.33","39.690000000000005","538.6"
"105705","40","40","3","3.00","60.06","732.8499999999999"
"108193","32","32","3","2.33","52.55","629.5999999999999"
"111156","39","39","3","","63.489999999999995","697.38"
"105711","42","42","3","2.00","60.76","792.29"
"111162","32","32","3","","74.09","566.9600000000002"
"117270","42","42","3","3.33","61.35","736.54"
"102053","40","40","3","","68.84","736.9"
"105718","37","37","3","4.33","65.68","683.9100000000002"
"100512","31","31","3","2.00","76.3","568.8199999999999"
"116144","28","28","3","","41.23","564.7099999999999"
"102888","29","29","3","3.00","52.68","536.7600000000001"
"105556","33","33","3","2.33","56.89","612.6"
"104162","39","40","3","3.33","43.34","732.1099999999999"
"108213","49","49","3","1.33","58.61","949.36"
"108216","43","43","3","3.33","65.30000000000001","799.0200000000001"
"116158","32","32","3","","62.959999999999994","606.4799999999998"
"110704","33","33","3","","50.91","607.66"
"116166","46","46","3","1.00","42.4","863.5600000000002"
"111238","35","35","3","","65.19","649.6500000000001"
"111244","42","42","3","2.67","61.19","756.0300000000001"
"111245","31","31","3","2.33","70.36","523.6899999999999"
"102891","34","35","3","3.67","66.43","698.4199999999997"
"108217","33","33","3","1.33","63.71","612.79"
"111254","39","39","3","4.00","50.33","727.9199999999997"
"110691","43","43","3","3.33","64.12","808.1300000000001"
"105550","31","31","3","2.67","59.28","490.88000000000005"
"111270","37","37","3","2.00","72.48","707.5699999999999"
"101317","33","33","3","2.33","75.32","631.46"
"111274","33","33","3","2.33","49.3","599.3999999999999"
"100342","50","50","3","2.67","63.75","878.8200000000002"
"116187","39","39","3","3.00","47.74000000000001","691.5"
"102898","34","34","3","2.67","69.78999999999999","634.6499999999999"
"111295","35","35","3","2.33","45.07","634.8000000000002"
"111302","43","43","3","4.00","73.88","866.33"
"102900","36","36","3","","61.29","654.52"
"100677","41","41","3","3.67","63.06999999999999","748.4300000000002"
"111318","35","35","3","","70.02000000000001","641.68"
"108230","44","44","3","","51.260000000000005","820.29"
"111323","33","33","3","","63.69","588.4799999999999"
"111327","35","35","3","2.33","57.3","592.4300000000001"
"102915","34","35","3","3.67","60.620000000000005","655.1599999999997"
"111332","48","48","3","5.00","64.58","907.77"
"100684","29","29","3","2.33","67.96000000000001","532.62"
"111339","38","38","3","2.67","63.879999999999995","693.7599999999999"
"111343","32","32","3","3.00","60.11000000000001","531.66"
"101279","37","37","3","3.67","59.54","674.4399999999999"
"102932","39","40","3","3.33","75.15","699.78"
"110672","40","40","3","","61.83","721.1800000000001"
"111361","36","36","3","","76.27","643.73"
"111372","42","42","3","","57.98","814.42"
"111373","33","33","3","3.33","34.24","626.5500000000001"
"109511","39","39","3","4.00","55.39","723.9399999999997"
"111403","37","37","3","4.33","55.65","672.63"
"111404","42","42","3","","75.75999999999999","702.3000000000001"
"105543","36","36","3","4.00","73.61","597.4400000000002"
"111417","39","39","3","3.33","48.9","719.4999999999999"
"111423","34","34","3","","42.84","540.5699999999999"
"101351","43","43","3","3.00","62.75","760.1600000000002"
"111439","51","51","3","3.33","64.15","1005.3599999999999"
"108242","40","40","3","","57.67","704.2599999999999"
"111444","40","40","3","2.33","50.05","728.93"
"111450","34","34","3","4.67","68.94","630.6300000000001"
"111451","35","35","3","","53.22","660.52"
"101352","33","33","3","","64.53","586.9"
"101356","34","34","3","3.67","55.28","612.6800000000001"
"110659","42","42","3","3.00","58.44","723.89"
"104492","34","34","3","2.33","40.81","621.88"
"102955","43","43","3","4.67","41.21","851.3700000000001"
"109493","34","34","3","1.00","65.71000000000001","563.9799999999999"
"108914","42","42","3","3.67","72.44","755.0899999999999"
"105827","33","33","3","2.33","70.46000000000001","584.9600000000002"
"102961","54","54","3","","67.32","1033.3"
"108251","39","39","3","2.67","56.47","709.43"
"101365","44","44","3","3.00","52.44","855.0300000000001"
"102963","41","41","3","","58.699999999999996","765.48"
"105855","50","50","3","4.00","59.98","885.6000000000001"
"111525","36","36","3","3.67","64.44","636.4000000000001"
"100995","40","40","3","3.33","47.14","675.01"
"100037","47","47","3","3.00","49.879999999999995","940.0900000000001"
"111540","37","37","3","","42.6","657.5699999999999"
"110655","29","29","3","","70.87","537.05"
"105527","34","34","3","","72.68","640.78"
"110639","41","41","3","4.33","46.989999999999995","846.0600000000001"
"111575","35","35","3","","50.96","615.19"
"105520","47","47","3","2.67","46.3","913.25"
"105870","47","48","3","","65.42","914.5400000000001"
"117296","32","32","3","5.00","65.94","596.51"
"111598","38","38","3","4.00","70.88000000000001","701.2300000000001"
"116232","42","42","3","2.67","43.38999999999999","759.6700000000001"
"102992","31","31","3","2.33","69.27000000000001","528.7000000000002"
"104169","39","39","3","3.67","48.29","762.9300000000002"
"117300","40","40","3","3.33","59.19","693.1400000000001"
"111626","34","34","3","2.00","62.99","565.9"
"110622","45","45","3","3.67","42.34","844.02"
"105895","37","37","3","","62.09","634.4200000000001"
"111635","29","29","3","3.67","75.7","488.59"
"110606","34","34","3","3.67","44.92","575.5999999999999"
"100322","31","31","3","4.67","58.32","551.9800000000001"
"104835","49","49","3","4.33","44.28","971.7700000000001"
"111644","33","33","3","2.00","52.06","618.52"
"105907","30","30","3","3.33","49.44","573.52"
"116252","43","43","3","4.00","63.11999999999999","787.9200000000001"
"105912","41","41","3","4.00","49.71000000000001","758.15"
"111656","38","38","3","3.67","75.06","731.4399999999999"
"111665","41","41","3","4.33","64.12","791.88"
"116255","40","40","3","3.00","71.25","764.2499999999999"
"101384","30","30","3","3.67","65.97","544.43"
"105922","35","35","3","3.00","45.32","646.64"
"111687","36","36","3","4.00","56.78","614.35"
"108274","32","32","3","3.33","65.44","570.3100000000001"
"103004","38","38","3","","62.63","724.1299999999998"
"100628","35","35","3","","46.480000000000004","662.4699999999999"
"101406","36","36","3","","55","690.3700000000001"
"111696","33","33","3","4.00","48.459999999999994","606.41"
"111705","49","49","3","3.00","60.86","906.96"
"111707","39","39","3","3.33","67.46","701.1500000000001"
"111713","38","38","3","1.67","54.56","708.2999999999998"
"116265","46","46","3","","49.33","853.1000000000001"
"111717","29","29","3","2.67","48.57","524.64"
"110596","49","49","3","","75.47","909.8900000000001"
"116269","41","41","3","","44","777.1"
"110591","41","41","3","3.33","69.74000000000001","730.3100000000001"
"103010","32","32","3","3.33","55.66","624.7800000000001"
"111735","32","33","3","3.33","62.81999999999999","498.39000000000004"
"111738","27","27","3","4.00","63.790000000000006","506.66999999999996"
"111739","42","43","3","3.00","60.730000000000004","788.0300000000003"
"104172","39","39","3","","56.709999999999994","736.4199999999998"
"116289","31","31","3","2.33","75.95","595.54"
"111758","36","36","3","3.67","54.36","678.6899999999999"
"105942","27","27","3","2.67","69.38","461.6300000000001"
"111765","54","54","3","4.00","39.06","999.9100000000001"
"111767","32","32","3","3.00","54.77000000000001","627.2700000000001"
"103011","46","46","3","2.33","69.29","841.1499999999997"
"111772","37","37","3","3.00","55.230000000000004","685.0600000000001"
"108283","34","34","3","3.00","56.459999999999994","583.54"
"105947","37","37","3","4.33","59.82000000000001","675.37"
"105952","39","39","3","","58.87","725.2600000000001"
"102492","33","33","3","4.67","53.42","570.36"
"104173","35","35","3","2.33","74.14","636.8099999999998"
"111786","33","33","3","","69.63","637.2800000000001"
"102093","41","41","3","2.33","69.06","823.0500000000001"
"116326","39","39","3","","41.54","803.8999999999996"
"109443","35","35","3","4.00","60","665.26"
"102328","46","47","3","","67.63000000000001","846.2900000000001"
"111810","46","46","3","3.00","55.87","866.07"
"101443","37","37","3","3.67","75.37","741.49"
"106007","37","37","3","3.00","64.19","669.0699999999999"
"100627","42","42","3","2.67","81.97","709.4399999999999"
"111827","43","43","3","3.00","50.72","741.2499999999999"
"111832","41","41","3","","67.75999999999999","765.6300000000002"
"105500","37","37","3","4.33","56.76","635.7099999999999"
"105489","43","43","3","1.67","40.61","781.17"
"111842","35","35","3","","60.8","624.21"
"101455","34","34","3","","42.699999999999996","585.82"
"111848","27","27","3","","54.650000000000006","470.76999999999987"
"111851","40","40","3","1.00","62.09","691.9399999999998"
"101098","43","43","3","2.00","66.99000000000001","788.4199999999998"
"104508","27","27","3","","65.45","452.9"
"106019","46","46","3","3.33","49.64999999999999","839.0899999999998"
"110565","46","46","3","","40.26","864.1099999999999"
"116349","32","32","3","3.33","61.94","589.62"
"116352","35","35","3","1.67","56.7","617.1700000000001"
"106041","36","37","3","3.33","69.41","721.8200000000002"
"116354","27","27","3","","45.629999999999995","462.3400000000001"
"103024","28","28","3","","59.81","528.8699999999999"
"103032","38","38","3","3.33","68.58","670.5700000000002"
"116355","43","43","3","3.00","51.78","823.5400000000002"
"111916","35","35","3","","37.709999999999994","665.34"
"103041","43","43","3","1.67","62.91","807.5500000000002"
"116360","32","32","3","2.00","68.04","561.2700000000001"
"101456","32","32","3","2.33","62.25","552.2900000000001"
"108800","44","44","3","2.00","52.19","908.1300000000001"
"111933","38","38","3","","82.31","663.5800000000002"
"106062","45","45","3","3.33","58.42","766.1099999999998"
"111938","40","40","3","4.00","66.76","736.1399999999999"
"111946","47","47","3","2.00","78.06","864.3599999999998"
"106067","40","40","3","3.00","46.78","731.12"
"108305","42","42","3","3.67","73.4","692.4200000000002"
"111958","34","34","3","","64.87","619.98"
"103071","37","37","3","3.00","50.21","666.6900000000002"
"100694","33","33","3","3.67","68.47","530.82"
"111981","49","49","3","3.00","50.63","817.2699999999998"
"110563","33","33","3","2.00","42.53","610.6899999999999"
"111990","52","52","3","","63.14","936.84"
"116365","43","43","3","2.00","77.35","831.8999999999997"
"106098","35","35","3","3.00","61.48","684.8499999999999"
"106104","32","32","3","2.67","57.61","568.22"
"100696","40","40","3","2.67","69.88","708.68"
"106126","43","43","3","2.33","62.76","800.8100000000003"
"102094","46","46","3","","53.209999999999994","819.7300000000001"
"106139","31","31","3","2.33","57.05","541.01"
"102325","32","32","3","3.33","54.56","576.9200000000002"
"106165","34","34","3","","70.75","598.74"
"112054","45","45","3","3.00","68.66999999999999","843.2599999999999"
"116389","34","34","3","","71.77","604.31"
"100707","43","43","3","3.33","70.44","760.0299999999997"
"102428","28","28","3","3.00","48.69","496.3799999999999"
"110561","28","28","3","4.00","70.73","488.19"
"108317","33","33","3","3.33","70.72999999999999","625.36"
"112115","36","36","3","2.33","79.71","677.76"
"110532","39","39","3","2.00","58.72","753.68"
"106196","45","45","3","1.33","72.36","846.22"
"106200","51","51","3","2.67","71.23","995.9099999999999"
"117558","29","29","3","","81.69999999999999","574.47"
"112128","38","38","3","2.00","49.59","703.41"
"109424","42","42","3","2.33","66.23","842.2899999999998"
"110513","39","39","3","2.00","68.50999999999999","690.06"
"106215","46","46","3","2.67","70.72999999999999","865.08"
"102223","34","34","3","","57.97","648.25"
"112169","32","32","3","","62.39999999999999","627.8800000000001"
"103101","35","35","3","","61.59","583.0900000000001"
"101507","28","28","3","1.33","52.03","490.61"
"110503","39","39","3","2.67","59.92","730.6899999999997"
"102736","37","37","3","2.67","54.099999999999994","659.46"
"102727","33","33","3","","43.32","589.4300000000001"
"112195","41","41","3","4.00","58.39","751.2500000000001"
"103119","48","48","3","4.00","78.85000000000001","876.1999999999999"
"112202","45","45","3","2.33","59.1","878.4399999999999"
"105415","42","42","3","3.67","65.85","767.2500000000001"
"112210","47","47","3","","54.03","935.12"
"102424","45","45","3","","73.65","820.7800000000002"
"102095","42","42","3","","79.28","752.6500000000001"
"112232","31","31","3","","53.4","534.4000000000001"
"116417","36","36","3","1.00","68.19","685.82"
"112239","36","36","3","2.33","67.3","637.48"
"103132","40","40","3","","66.30000000000001","773.8499999999999"
"100257","35","35","3","","64.94","602.86"
"103135","37","37","3","3.67","56.79","692.96"
"116437","35","35","3","","58.57","676.32"
"116440","43","43","3","2.33","66.77","888.1699999999998"
"100711","38","38","3","2.00","49.470000000000006","733.5500000000001"
"110454","40","41","3","","68.6","710.3599999999999"
"105403","36","36","3","","58.33","690.5499999999998"
"106287","37","37","3","3.33","59.38","689.6300000000001"
"106288","40","40","3","","42.24","741.3600000000001"
"100713","34","34","3","2.67","42.879999999999995","605.2699999999998"
"110445","39","39","3","","49.11","682.5600000000001"
"108322","32","32","3","4.67","69.59","616.7"
"110444","45","45","3","","69.16","852.9999999999999"
"116450","40","40","3","4.67","55.17","747.2199999999998"
"104805","35","35","3","3.67","68.03999999999999","636.6500000000001"
"112332","39","39","3","2.33","80.93","780.3300000000002"
"112349","36","36","3","","46.77","659.9600000000002"
"104185","46","46","3","3.67","84.51","834.9599999999999"
"112352","47","47","3","","55.25","857.5900000000001"
"106299","46","46","3","4.00","60.879999999999995","898.8200000000002"
"110417","47","47","3","3.67","46.760000000000005","889.3100000000001"
"103162","43","43","3","3.33","48.040000000000006","779.3299999999998"
"108339","33","33","3","","40.88","565.92"
"112362","27","27","3","2.67","70.6","520.8299999999999"
"117601","44","44","3","1.00","62.7","756.1500000000001"
"116479","46","46","3","3.67","83.59","850.5499999999997"
"112383","27","27","3","4.67","58.57","503.49999999999994"
"108340","47","47","3","2.67","54.65","889.7199999999998"
"117338","45","45","3","3.67","60.379999999999995","841.5999999999999"
"103166","46","46","3","3.33","71.13","909.88"
"112401","28","28","3","4.67","68.27","516.17"
"117341","27","27","3","","59.97","494.4799999999999"
"108356","38","38","3","3.00","51.54","660.8200000000002"
"112414","31","31","3","","62.82","567.8299999999998"
"110408","31","31","3","","56.03","585.64"
"105384","42","42","3","2.33","58.620000000000005","737.25"
