"user_id","total_rides","rides_completed","rides_canceled"
"104669","33","33","0"
"104670","30","0","30"
"104671","42","42","0"
"104672","36","36","0"
"104674","43","43","0"
"104677","36","36","0"
"104678","28","0","28"
"104679","39","39","0"
"104680","24","0","24"
"104681","30","30","0"
"104684","41","41","0"
"104685","48","48","0"
"104688","28","28","0"
"104689","33","33","0"
"104690","26","26","0"
"104691","29","0","29"
"104693","38","38","0"
"104694","23","0","23"
"104697","20","0","20"
"104698","26","0","26"
"104699","26","0","26"
"104700","29","0","29"
"104701","22","0","22"
"104702","27","0","27"
"104704","27","0","27"
"104705","29","0","29"
"104706","30","0","30"
"104707","19","0","19"
"104709","27","0","27"
"104710","37","37","0"
"104711","20","0","20"
"104714","32","32","0"
"104716","39","39","0"
"104717","24","0","24"
"104719","28","28","0"
"104720","39","39","0"
"104721","21","0","21"
"104722","35","35","0"
"104725","22","22","0"
"104726","34","0","34"
"104727","40","40","0"
"104728","36","36","0"
"104729","25","0","25"
"104730","38","38","0"
"104731","28","28","0"
"104733","22","22","0"
"104734","26","0","26"
"104735","31","31","0"
"104737","21","0","21"
"104739","38","38","0"
"104740","31","0","31"
"104741","37","0","37"
"104742","16","0","16"
"104743","34","0","34"
"104745","45","45","0"
"104748","35","35","0"
"104749","33","33","0"
"104750","26","0","26"
"104753","29","29","0"
"104755","25","0","25"
"104757","34","34","0"
"104758","36","36","0"
"104759","30","0","30"
"104760","37","37","0"
"104761","25","0","25"
"104762","35","35","0"
"104763","36","36","0"
"104765","20","0","20"
"104766","26","0","26"
"104767","21","0","21"
"104768","37","37","0"
"104769","31","0","31"
"104770","23","0","23"
"104771","23","0","23"
"104772","24","0","24"
"104773","25","0","25"
"104774","30","0","30"
"104775","31","31","0"
"104776","37","37","0"
"104777","35","0","35"
"104780","40","40","0"
"104783","30","0","30"
"104784","28","0","28"
"104787","41","41","0"
"104788","25","0","25"
"104789","32","32","0"
"104790","22","0","22"
"104791","36","36","0"
"104795","34","0","34"
"104796","23","0","23"
"104797","25","0","25"
"104798","33","0","33"
"104799","22","0","22"
"104800","22","0","22"
"104801","28","0","28"
"104802","28","28","0"
"104804","33","33","0"
"104805","35","35","0"
"104806","31","0","31"
"104807","28","0","28"
"104808","17","0","17"
"104809","40","40","0"
"104810","27","0","27"
"104811","33","33","0"
"104812","22","0","22"
"104815","19","0","19"
"104816","34","34","0"
"104817","25","0","25"
"104819","37","37","0"
"104820","16","0","16"
"104822","35","35","0"
"104823","39","39","0"
"104825","35","35","0"
"104826","29","0","29"
"104827","18","0","18"
"104829","27","27","0"
"104830","24","0","24"
"104831","26","0","26"
"104832","25","0","25"
"104833","42","42","0"
"104834","32","0","32"
"104835","49","49","0"
"104837","29","0","29"
"104838","36","36","0"
"104839","17","0","17"
"104840","33","33","0"
"104841","32","32","0"
"104842","40","40","0"
"104845","29","0","29"
"104846","22","0","22"
"104847","35","35","0"
"104848","21","0","21"
"104849","31","31","0"
"104850","41","41","0"
"104851","25","0","25"
"104852","36","36","0"
"104856","20","0","20"
"104857","34","34","0"
"104858","20","0","20"
"104859","34","34","0"
"104860","31","0","31"
"104861","28","0","28"
"104862","41","41","0"
"104863","20","0","20"
"104865","16","0","16"
"104870","31","31","0"
"104871","33","0","33"
"104872","42","42","0"
"104873","46","46","0"
"104874","31","31","0"
"104875","50","50","0"
"104876","36","0","36"
"104877","49","49","0"
"104878","26","0","26"
"104880","30","30","0"
"104882","20","0","20"
"104883","42","42","0"
"104885","17","0","17"
"104887","39","39","0"
"104888","29","0","29"
"104889","29","0","29"
"104892","18","0","18"
"104893","47","47","0"
"104894","26","0","26"
"104895","31","31","0"
"104896","44","44","0"
"104897","32","32","0"
"104898","36","0","36"
"104901","44","44","0"
"104902","25","25","0"
"104904","24","0","24"
"104906","27","27","0"
"104907","31","0","31"
"104908","23","23","0"
"104909","30","30","0"
"104910","24","0","24"
"104911","42","42","0"
"104915","30","30","0"
"104916","30","0","30"
"104919","43","43","0"
"104920","34","0","34"
"104922","29","29","0"
"104923","22","0","22"
"104925","34","34","0"
"104926","35","35","0"
"104929","25","0","25"
"104930","33","33","0"
"104931","35","35","0"
"104932","33","0","33"
"104934","27","27","0"
"104935","24","24","0"
"104936","27","0","27"
"104938","34","34","0"
"104939","27","0","27"
"104940","34","0","34"
"104941","29","0","29"
"104942","32","0","32"
"104946","26","0","26"
"104948","45","45","0"
"104951","24","0","24"
"104952","24","0","24"
"104953","39","39","0"
"104955","21","0","21"
"104957","36","0","36"
"104958","35","35","0"
"104959","36","36","0"
"104960","36","0","36"
"104961","23","0","23"
"104962","22","0","22"
"104963","19","0","19"
"104964","20","0","20"
"104966","32","0","32"
"104967","25","0","25"
"104968","32","32","0"
"104969","26","0","26"
"104973","35","35","0"
"104974","30","30","0"
"104975","39","39","0"
"104976","26","0","26"
"104977","27","0","27"
"104980","37","37","0"
"104981","47","47","0"
"104983","39","39","0"
"104985","28","0","28"
"104986","42","42","0"
"104987","26","0","26"
"104989","31","31","0"
"104991","27","0","27"
"104992","31","31","0"
"104993","33","33","0"
"104995","30","30","0"
"104996","39","39","0"
"104997","36","36","0"
"104999","29","29","0"
"105000","24","24","0"
"105002","21","0","21"
"105003","37","37","0"
"105007","24","0","24"
"105008","16","0","16"
"105010","29","29","0"
"105011","34","34","0"
"105012","40","40","0"
"105014","21","0","21"
"105017","32","32","0"
"105018","29","0","29"
"105019","45","45","0"
"105020","22","0","22"
"105021","41","41","0"
"105022","47","47","0"
"105023","35","35","0"
"105024","30","30","0"
"105025","36","36","0"
"105028","29","29","0"
"105029","30","30","0"
"105031","28","28","0"
"105032","28","0","28"
"105034","46","46","0"
"105036","34","34","0"
"105037","37","37","0"
"105038","27","0","27"
"105041","39","39","0"
"105042","25","25","0"
"105043","43","43","0"
"105044","37","37","0"
"105045","38","38","0"
"105046","33","33","0"
"105049","26","0","26"
"105050","40","40","0"
"105051","34","34","0"
"105052","35","35","0"
"105053","45","45","0"
"105055","31","31","0"
"105056","42","42","0"
"105057","24","0","24"
"105060","23","0","23"
"105061","27","0","27"
"105063","32","32","0"
"105064","23","0","23"
"105065","48","48","0"
"105069","36","36","0"
"105070","25","0","25"
"105071","34","0","34"
"105072","23","0","23"
"105073","34","0","34"
"105074","39","39","0"
"105076","26","26","0"
"105078","35","35","0"
"105080","27","27","0"
"105081","39","39","0"
"105083","34","34","0"
"105085","33","33","0"
"105086","25","0","25"
"105089","29","0","29"
"105090","42","42","0"
"105093","40","40","0"
"105094","35","35","0"
"105096","26","0","26"
"105097","36","36","0"
"105099","59","59","0"
"105100","31","31","0"
"105101","42","42","0"
"105102","34","34","0"
"105103","24","0","24"
"105105","44","44","0"
"105107","29","0","29"
"105108","35","35","0"
"105109","19","19","0"
"105110","29","0","29"
"105111","22","0","22"
"105113","46","46","0"
"105115","29","0","29"
"105116","20","0","20"
"105117","28","0","28"
"105120","26","0","26"
"105121","26","0","26"
"105123","33","0","33"
"105124","25","0","25"
"105126","40","40","0"
"105130","37","0","37"
"105131","20","0","20"
"105132","28","0","28"
"105133","28","0","28"
"105134","36","36","0"
"105135","31","0","31"
"105137","26","26","0"
"105138","33","33","0"
"105139","33","33","0"
"105140","28","28","0"
"105141","19","0","19"
"105142","31","0","31"
"105146","32","32","0"
"105147","27","0","27"
"105152","29","0","29"
"105153","37","37","0"
"105154","30","0","30"
"105155","28","28","0"
"105156","40","40","0"
"105157","32","0","32"
"105158","26","0","26"
"105159","20","0","20"
"105160","18","0","18"
"105162","26","0","26"
"105163","39","39","0"
"105164","41","41","0"
"105165","22","0","22"
"105166","32","0","32"
"105167","33","33","0"
"105168","29","0","29"
"105169","23","23","0"
"105170","33","0","33"
"105172","34","34","0"
"105173","19","0","19"
"105174","22","0","22"
"105176","40","40","0"
"105177","25","25","0"
"105179","47","47","0"
"105180","35","35","0"
"105181","20","0","20"
"105182","29","0","29"
"105183","28","0","28"
"105185","23","0","23"
"105187","37","37","0"
"105188","38","38","0"
"105190","39","39","0"
"105191","23","0","23"
"105193","26","0","26"
"105194","24","0","24"
"105195","20","0","20"
"105196","22","0","22"
"105197","45","45","0"
"105198","24","0","24"
"105199","22","0","22"
"105201","21","0","21"
"105202","33","33","0"
"105204","29","29","0"
"105205","24","0","24"
"105206","25","0","25"
"105207","41","41","0"
"105208","51","51","0"
"105209","41","41","0"
"105210","23","0","23"
"105212","30","0","30"
"105213","32","32","0"
"105215","29","29","0"
"105216","21","0","21"
"105217","33","33","0"
"105219","27","0","27"
"105220","32","32","0"
"105221","37","37","0"
"105222","17","0","17"
"105223","19","0","19"
"105224","22","0","22"
"105226","24","0","24"
"105227","46","46","0"
"105229","43","43","0"
"105230","25","0","25"
"105231","27","0","27"
"105232","38","38","0"
"105233","33","0","33"
"105234","29","29","0"
"105236","24","24","0"
"105239","30","0","30"
"105240","24","0","24"
"105241","28","28","0"
"105242","33","33","0"
"105243","38","38","0"
"105244","24","0","24"
"105245","22","0","22"
"105246","28","0","28"
"105247","29","0","29"
"105248","25","0","25"
"105249","31","31","0"
"105250","33","33","0"
"105251","26","0","26"
"105252","34","0","34"
"105253","43","43","0"
"105254","27","27","0"
"105255","31","31","0"
"105256","39","39","0"
"105257","37","37","0"
"105258","29","0","29"
"105259","26","0","26"
"105260","30","0","30"
"105261","33","0","33"
"105262","33","33","0"
"105263","25","0","25"
"105264","24","0","24"
"105265","33","33","0"
"105266","26","0","26"
"105267","26","0","26"
"105268","44","44","0"
"105269","40","40","0"
"105272","23","0","23"
"105273","23","0","23"
"105274","35","35","0"
"105279","24","0","24"
"105280","30","30","0"
"105281","40","40","0"
"105282","30","30","0"
"105283","24","0","24"
"105284","31","31","0"
"105286","39","0","39"
"105287","42","42","0"
"105288","22","0","22"
"105291","28","0","28"
"105292","20","0","20"
"105295","29","0","29"
"105296","31","31","0"
"105298","27","27","0"
"105299","30","0","30"
"105300","22","0","22"
"105301","41","41","0"
"105302","23","0","23"
"105303","35","35","0"
"105304","28","0","28"
"105305","22","22","0"
"105306","34","0","34"
"105308","21","0","21"
"105309","27","0","27"
"105310","25","0","25"
"105312","21","0","21"
"105313","30","30","0"
"105314","21","0","21"
"105315","29","29","0"
"105316","37","37","0"
"105317","29","29","0"
"105318","22","0","22"
"105319","32","32","0"
"105320","17","0","17"
"105322","33","33","0"
"105326","27","0","27"
"105327","22","0","22"
"105329","33","33","0"
"105330","28","0","28"
"105333","46","46","0"
"105335","35","35","0"
"105337","38","38","0"
"105338","39","39","0"
"105341","30","0","30"
"105343","27","0","27"
"105345","26","0","26"
"105346","38","38","0"
"105347","40","40","0"
"105348","36","36","0"
"105350","33","33","0"
"105351","23","0","23"
"105352","39","39","0"
"105353","27","0","27"
"105354","27","0","27"
"105355","31","0","31"
"105356","42","42","0"
"105357","29","29","0"
"105358","29","0","29"
"105361","37","0","37"
"105363","24","0","24"
"105364","34","34","0"
"105366","39","0","39"
"105367","33","33","0"
"105368","37","37","0"
"105370","31","0","31"
"105372","15","0","15"
"105373","33","33","0"
"105374","34","34","0"
"105375","12","0","12"
"105376","34","34","0"
"105377","38","38","0"
"105380","26","0","26"
"105381","31","31","0"
"105382","27","0","27"
"105383","41","41","0"
"105384","42","42","0"
"105385","36","36","0"
"105386","31","0","31"
"105387","30","0","30"
"105388","29","29","0"
"105389","31","31","0"
"105391","25","0","25"
"105392","29","29","0"
"105393","27","0","27"
"105395","25","0","25"
"105396","23","0","23"
"105397","39","39","0"
"105398","22","0","22"
"105400","24","0","24"
"105403","36","36","0"
"105405","35","35","0"
"105406","43","43","0"
"105407","28","0","28"
"105408","24","0","24"
"105409","42","42","0"
"105410","19","0","19"
"105411","21","0","21"
"105413","25","0","25"
"105414","28","0","28"
"105415","42","42","0"
"105416","23","23","0"
"105417","28","0","28"
"105419","32","0","32"
"105420","31","0","31"
"105421","27","0","27"
"105422","37","37","0"
"105423","27","0","27"
"105424","34","34","0"
"105425","26","0","26"
"105426","43","43","0"
"105428","39","39","0"
"105429","33","33","0"
"105430","24","0","24"
"105431","36","0","36"
"105432","32","32","0"
"105434","37","37","0"
"105435","31","0","31"
"105436","27","0","27"
"105438","25","0","25"
"105439","27","27","0"
"105442","38","38","0"
"105445","31","31","0"
"105446","31","0","31"
"105447","43","43","0"
"105448","45","45","0"
"105449","21","0","21"
"105450","32","32","0"
"105451","25","0","25"
"105452","38","38","0"
"105456","25","0","25"
"105461","39","39","0"
"105462","27","0","27"
"105465","28","0","28"
"105466","31","0","31"
"105467","36","36","0"
"105468","28","0","28"
"105469","33","33","0"
"105470","27","0","27"
"105471","31","0","31"
"105473","34","34","0"
"105474","28","0","28"
"105475","31","0","31"
"105478","33","33","0"
"105479","24","0","24"
"105480","33","0","33"
"105481","32","32","0"
"105483","19","0","19"
"105484","17","0","17"
"105485","47","47","0"
"105486","47","47","0"
"105487","32","32","0"
"105489","43","43","0"
"105491","28","0","28"
"105493","26","0","26"
"105494","36","36","0"
"105495","33","33","0"
"105497","41","41","0"
"105498","25","25","0"
"105499","22","0","22"
"105500","37","37","0"
"105501","34","34","0"
"105502","22","0","22"
"105503","27","0","27"
"105504","28","28","0"
"105505","33","33","0"
"105506","31","31","0"
"105507","40","40","0"
"105508","32","32","0"
"105509","37","37","0"
"105510","29","0","29"
"105511","35","35","0"
"105514","27","0","27"
"105516","26","26","0"
"105517","22","0","22"
"105519","31","31","0"
"105520","47","47","0"
"105521","22","0","22"
"105522","23","0","23"
"105523","31","0","31"
"105524","38","38","0"
"105525","30","0","30"
"105526","23","0","23"
"105527","34","34","0"
"105528","35","35","0"
"105530","27","0","27"
"105531","28","28","0"
"105532","25","0","25"
"105534","22","0","22"
"105535","39","39","0"
"105536","28","28","0"
"105537","29","0","29"
"105538","26","0","26"
"105539","26","0","26"
"105540","39","39","0"
"105542","34","34","0"
"105543","36","36","0"
"105545","24","0","24"
"105546","49","49","0"
"105547","39","39","0"
"105549","24","0","24"
"105550","31","31","0"
"105554","26","0","26"
"105555","32","0","32"
"105556","33","33","0"
"105558","32","0","32"
"105560","44","44","0"
"105561","29","29","0"
"105562","35","35","0"
"105563","29","29","0"
"105564","27","0","27"
"105565","24","0","24"
"105566","25","0","25"
"105568","40","40","0"
"105569","42","42","0"
"105570","27","27","0"
"105571","48","48","0"
"105573","24","0","24"
"105574","28","28","0"
"105575","28","28","0"
"105576","27","0","27"
"105578","34","34","0"
"105579","38","38","0"
"105580","29","0","29"
"105582","37","37","0"
"105584","24","24","0"
"105585","17","0","17"
"105586","33","0","33"
"105587","41","0","41"
"105588","31","0","31"
"105589","18","0","18"
"105591","46","46","0"
"105592","33","33","0"
"105593","29","0","29"
"105594","25","0","25"
"105596","36","0","36"
"105597","43","43","0"
"105598","30","30","0"
"105600","31","0","31"
"105601","39","39","0"
"105605","35","0","35"
"105606","36","0","36"
"105607","40","40","0"
"105608","40","40","0"
"105609","24","0","24"
"105610","38","38","0"
"105611","25","0","25"
"105613","47","47","0"
"105616","34","0","34"
"105617","38","38","0"
"105618","21","0","21"
"105619","34","0","34"
"105620","20","0","20"
