"driver_id","total_rides","total_users","rides_completed","rides_canceled","reviews","avg_ratings"
"106020","11","11","11","0","7","3.38"
"106068","14","14","13","1","11","3.38"
"106113","8","8","8","0","5","3.38"
"106114","15","15","13","2","10","3.38"
"106287","15","15","14","1","10","3.38"
"106288","17","17","12","5","9","3.38"
"106418","14","14","11","3","7","3.38"
"106529","11","11","11","0","9","3.38"
"106764","11","11","9","2","5","3.38"
"106810","10","10","10","0","9","3.38"
"106920","11","11","11","0","7","3.38"
"106942","16","16","14","2","10","3.38"
"106981","16","16","16","0","13","3.38"
"107029","18","18","15","3","12","3.38"
"107105","12","12","12","0","9","3.38"
"107360","19","19","18","1","9","3.38"
"107744","12","12","10","2","7","3.38"
"107851","20","20","19","1","12","3.38"
"107883","9","9","8","1","6","3.38"
"107903","10","10","9","1","6","3.38"
"108023","14","13","13","1","11","3.38"
"108035","15","15","14","1","7","3.38"
"108103","22","22","21","1","16","3.38"
"108204","13","13","13","0","10","3.38"
"108290","16","16","15","1","10","3.38"
"108328","14","14","12","2","10","3.38"
"108381","10","10","10","0","5","3.38"
"108721","11","11","10","1","5","3.38"
"108764","16","16","14","2","11","3.38"
"108804","19","19","19","0","14","3.38"
"108805","14","14","11","3","9","3.38"
"108826","12","12","11","1","7","3.38"
"109015","11","11","10","1","5","3.38"
"109087","17","17","16","1","14","3.38"
"109225","13","13","11","2","7","3.38"
"109251","10","10","8","2","7","3.38"
"109334","16","16","16","0","10","3.38"
"109549","12","12","10","2","5","3.38"
"109584","23","23","18","5","12","3.38"
"109603","10","10","9","1","5","3.38"
"109618","17","17","17","0","12","3.38"
"109876","16","16","15","1","11","3.38"
"110285","12","12","9","3","5","3.38"
"110375","10","10","8","2","5","3.38"
"110431","19","19","18","1","15","3.38"
"110592","14","14","13","1","11","3.38"
"110641","16","16","14","2","11","3.38"
"110658","9","9","8","1","6","3.38"
"110672","19","19","16","3","14","3.38"
"110805","15","15","13","2","10","3.38"
"110826","16","16","16","0","9","3.38"
"110863","11","11","10","1","9","3.38"
"110910","15","15","12","3","8","3.38"
"110950","15","15","14","1","9","3.38"
"111159","11","11","11","0","6","3.38"
"111164","14","14","12","2","10","3.38"
"111256","10","10","10","0","6","3.38"
"111288","17","17","14","3","11","3.38"
"111622","18","18","15","3","11","3.38"
"111672","12","12","12","0","10","3.38"
"111714","19","19","15","4","11","3.38"
"111730","16","16","13","3","10","3.38"
"111824","9","9","9","0","5","3.38"
"111839","11","11","8","3","5","3.38"
"111847","13","13","10","3","7","3.38"
"111903","14","14","13","1","11","3.38"
"111912","13","13","9","4","6","3.38"
"111970","9","9","7","2","6","3.38"
"112008","15","15","12","3","9","3.38"
"112070","15","15","15","0","12","3.38"
"112396","15","15","14","1","10","3.38"
"112458","10","10","8","2","6","3.38"
"112488","14","14","14","0","12","3.38"
"112762","12","12","10","2","6","3.38"
"112770","11","11","10","1","7","3.38"
"112998","19","19","18","1","14","3.38"
"113210","14","14","12","2","8","3.38"
"113283","9","9","8","1","6","3.38"
"113290","12","12","9","3","6","3.38"
"113374","13","13","11","2","7","3.38"
"113445","12","12","11","1","9","3.38"
"113678","14","14","13","1","10","3.38"
"113731","11","11","10","1","8","3.38"
"113933","13","13","10","3","6","3.38"
"113985","17","17","14","3","7","3.38"
"114122","20","20","19","1","13","3.38"
"114383","17","17","17","0","14","3.38"
"114390","26","26","23","3","15","3.38"
"114521","15","15","15","0","6","3.38"
"114551","18","18","17","1","13","3.38"
"114642","21","21","20","1","16","3.38"
"114696","9","9","9","0","5","3.38"
"114809","14","14","13","1","10","3.38"
"114837","10","10","9","1","6","3.38"
"114853","13","13","13","0","10","3.38"
"115314","12","12","11","1","9","3.38"
"115349","14","14","12","2","7","3.38"
"115408","13","13","12","1","11","3.38"
"115409","22","22","21","1","18","3.38"
"115463","19","19","16","3","14","3.38"
"115561","15","15","13","2","10","3.38"
"115637","10","10","8","2","6","3.38"
"115815","10","10","10","0","6","3.38"
"116041","13","13","12","1","8","3.38"
"116137","17","17","15","2","10","3.38"
"116158","21","21","18","3","11","3.38"
"116219","15","15","14","1","12","3.38"
"116236","12","12","10","2","7","3.38"
"116342","16","16","16","0","8","3.38"
"116471","16","16","15","1","11","3.38"
"116511","8","8","7","1","5","3.38"
"116557","11","11","10","1","9","3.38"
"116651","17","17","16","1","9","3.38"
"116793","19","19","18","1","10","3.38"
"116795","11","11","11","0","5","3.38"
"116799","13","13","12","1","9","3.38"
"116843","18","18","17","1","14","3.38"
"116867","8","8","8","0","5","3.38"
"116881","9","9","8","1","8","3.38"
"116940","13","13","11","2","6","3.38"
"116965","12","12","11","1","8","3.38"
"116974","10","10","8","2","5","3.38"
"117154","12","12","11","1","9","3.38"
"117517","15","15","13","2","11","3.38"
"117568","10","10","10","0","6","3.38"
"100741","20","20","18","2","15","3.37"
"101146","21","20","21","0","16","3.37"
"101172","23","23","19","4","16","3.37"
"101661","14","14","9","5","8","3.37"
"101662","18","18","17","1","14","3.37"
"101923","15","15","14","1","10","3.37"
"101969","19","19","16","3","11","3.37"
"102764","22","22","18","4","11","3.37"
"103217","23","23","20","3","12","3.37"
"103712","17","17","17","0","13","3.37"
"104120","13","13","12","1","8","3.37"
"105298","17","17","13","4","9","3.37"
"105604","15","15","14","1","10","3.37"
"106544","13","13","12","1","11","3.37"
"106805","13","13","11","2","8","3.37"
"106989","14","14","12","2","9","3.37"
"108340","17","17","17","0","11","3.37"
"108401","16","16","14","2","9","3.37"
"108591","16","16","14","2","8","3.37"
"109572","18","18","17","1","11","3.37"
"111575","22","21","20","2","14","3.37"
"112776","16","16","16","0","12","3.37"
"113680","11","11","10","1","9","3.37"
"114032","17","17","16","1","14","3.37"
"114129","18","18","16","2","12","3.37"
"115577","18","18","17","1","13","3.37"
"115776","12","12","10","2","8","3.37"
"116119","16","16","12","4","9","3.37"
"117076","21","20","20","1","14","3.37"
"117418","16","16","16","0","14","3.37"
"100090","12","12","11","1","9","3.36"
"100126","19","19","16","3","11","3.36"
"100226","16","16","14","2","11","3.36"
"100309","12","12","12","0","10","3.36"
"100490","16","16","15","1","12","3.36"
"100495","18","18","16","2","11","3.36"
"100508","15","15","14","1","11","3.36"
"100595","15","14","14","1","13","3.36"
"100619","15","15","13","2","10","3.36"
"100655","19","19","18","1","16","3.36"
"100730","21","21","17","4","12","3.36"
"100744","12","12","11","1","9","3.36"
"100871","16","16","15","1","10","3.36"
"100956","16","16","13","3","11","3.36"
"101318","11","11","11","0","9","3.36"
"101360","20","20","18","2","14","3.36"
"101415","19","19","18","1","11","3.36"
"101546","14","14","14","0","9","3.36"
"101651","18","18","17","1","13","3.36"
"101673","13","13","12","1","8","3.36"
"101698","15","15","11","4","9","3.36"
"102002","26","26","23","3","13","3.36"
"102034","22","22","21","1","12","3.36"
"102158","13","13","10","3","9","3.36"
"102305","12","12","12","0","8","3.36"
"102639","18","18","15","3","14","3.36"
"102692","16","16","14","2","8","3.36"
"102856","15","15","13","2","8","3.36"
"103165","13","13","13","0","9","3.36"
"103398","13","13","12","1","9","3.36"
"103811","18","18","14","4","10","3.36"
"103895","13","13","12","1","11","3.36"
"104441","13","13","13","0","11","3.36"
"104571","13","13","12","1","9","3.36"
"104939","16","16","13","3","10","3.36"
"105265","12","12","10","2","8","3.36"
"105438","14","13","12","2","9","3.36"
"105484","24","24","24","0","18","3.36"
"105555","13","13","13","0","9","3.36"
"105621","14","14","14","0","9","3.36"
"105746","19","19","19","0","15","3.36"
"105876","16","16","15","1","10","3.36"
"106024","19","19","16","3","11","3.36"
"106075","22","22","19","3","12","3.36"
"106180","14","14","13","1","9","3.36"
"106337","15","15","14","1","10","3.36"
"106374","22","22","19","3","15","3.36"
"106637","13","13","12","1","9","3.36"
"106694","14","14","13","1","9","3.36"
"106801","14","14","13","1","10","3.36"
"106917","14","14","14","0","10","3.36"
"106979","15","15","15","0","10","3.36"
"107683","10","10","9","1","8","3.36"
"107775","15","14","13","2","10","3.36"
"107949","24","24","22","2","14","3.36"
"108418","15","15","15","0","10","3.36"
"108677","12","12","11","1","8","3.36"
"108715","15","15","12","3","9","3.36"
"108758","15","15","14","1","11","3.36"
"109382","19","19","15","4","9","3.36"
"110390","13","13","12","1","9","3.36"
"110528","14","14","13","1","8","3.36"
"110687","14","14","13","1","9","3.36"
"110845","23","23","23","0","17","3.36"
"110937","17","17","16","1","11","3.36"
"111089","17","17","16","1","12","3.36"
"111180","15","15","14","1","8","3.36"
"111428","15","15","12","3","9","3.36"
"111609","14","14","14","0","9","3.36"
"112039","14","14","13","1","10","3.36"
"112706","11","11","11","0","8","3.36"
"112782","13","13","11","2","11","3.36"
"112869","12","12","11","1","9","3.36"
"112880","13","13","11","2","9","3.36"
"112884","13","13","12","1","8","3.36"
"113160","18","18","16","2","8","3.36"
"113174","13","13","12","1","9","3.36"
"113377","17","17","15","2","13","3.36"
"113553","16","16","16","0","12","3.36"
"113560","10","10","10","0","8","3.36"
"114071","12","12","10","2","9","3.36"
"114107","11","11","10","1","8","3.36"
"114322","15","15","12","3","9","3.36"
"114347","11","11","11","0","9","3.36"
"114496","15","15","12","3","9","3.36"
"114880","13","13","13","0","10","3.36"
"114953","14","14","13","1","12","3.36"
"115189","20","20","20","0","10","3.36"
"115528","16","16","13","3","10","3.36"
"115609","12","12","12","0","9","3.36"
"115974","17","17","15","2","8","3.36"
"116093","19","19","15","4","9","3.36"
"116110","19","19","17","2","14","3.36"
"116118","12","12","10","2","10","3.36"
"116264","12","12","11","1","9","3.36"
"117019","16","16","14","2","9","3.36"
"117080","16","16","14","2","9","3.36"
"117201","16","16","13","3","11","3.36"
"100022","18","18","18","0","13","3.35"
"100593","19","19","16","3","11","3.35"
"100769","16","16","15","1","12","3.35"
"101442","14","14","13","1","11","3.35"
"102078","18","18","18","0","15","3.35"
"104061","23","23","21","2","14","3.35"
"104146","10","10","9","1","8","3.35"
"104465","13","13","13","0","12","3.35"
"104983","24","24","23","1","15","3.35"
"106627","18","18","16","2","11","3.35"
"107550","18","18","14","4","9","3.35"
"108004","18","18","18","0","14","3.35"
"108125","19","19","19","0","11","3.35"
"108894","18","18","17","1","13","3.35"
"111165","15","15","14","1","8","3.35"
"111210","20","20","19","1","15","3.35"
"113480","15","15","15","0","14","3.35"
"113589","19","19","19","0","13","3.35"
"113666","15","15","15","0","14","3.35"
"114093","14","14","13","1","9","3.35"
"114948","22","22","19","3","14","3.35"
"115332","18","18","16","2","16","3.35"
"115964","12","12","11","1","8","3.35"
"116992","14","14","13","1","11","3.35"
"117053","17","17","15","2","13","3.35"
"103696","9","9","7","2","4","3.34"
"103730","13","13","13","0","9","3.34"
"106026","13","13","12","1","9","3.34"
"106399","8","8","6","2","4","3.34"
"107845","8","8","8","0","5","3.34"
"109924","16","16","16","0","14","3.34"
"111342","17","17","16","1","12","3.34"
"111396","16","16","16","0","12","3.34"
"111693","16","16","16","0","12","3.34"
"115572","20","20","17","3","13","3.34"
"100042","7","7","6","1","3","3.33"
"100056","9","9","6","3","4","3.33"
"100240","19","19","17","2","14","3.33"
"100385","6","6","6","0","4","3.33"
"100387","19","19","18","1","12","3.33"
"100394","17","17","16","1","12","3.33"
"100419","13","13","12","1","9","3.33"
"100480","12","12","10","2","7","3.33"
"100497","18","18","16","2","9","3.33"
"100519","13","13","11","2","9","3.33"
"100526","9","9","8","1","6","3.33"
"100538","18","18","16","2","9","3.33"
"100563","12","12","10","2","8","3.33"
"100620","7","7","7","0","3","3.33"
"100637","10","10","9","1","6","3.33"
"100674","13","13","13","0","10","3.33"
"100701","5","5","4","1","3","3.33"
"100745","9","9","9","0","8","3.33"
"100749","11","11","11","0","8","3.33"
"100832","11","11","7","4","3","3.33"
"100939","16","16","15","1","9","3.33"
"100944","13","13","12","1","9","3.33"
"100988","18","18","15","3","7","3.33"
"101012","14","14","10","4","7","3.33"
"101090","16","16","14","2","4","3.33"
"101119","19","19","15","4","8","3.33"
"101134","16","16","15","1","11","3.33"
"101275","6","6","4","2","3","3.33"
"101327","13","13","13","0","8","3.33"
"101355","6","6","6","0","4","3.33"
"101356","17","17","16","1","14","3.33"
"101405","14","14","11","3","10","3.33"
"101503","14","14","14","0","11","3.33"
"101542","10","10","8","2","4","3.33"
"101598","16","16","13","3","9","3.33"
"101721","16","16","15","1","12","3.33"
"101726","10","10","9","1","7","3.33"
"101752","16","16","11","5","6","3.33"
"101855","14","13","13","1","9","3.33"
"102033","12","12","12","0","7","3.33"
"102070","10","10","9","1","9","3.33"
"102164","27","27","26","1","15","3.33"
"102199","9","9","8","1","3","3.33"
"102252","17","17","13","4","10","3.33"
"102327","17","17","17","0","13","3.33"
"102345","12","12","11","1","6","3.33"
"102393","13","13","12","1","7","3.33"
"102479","15","15","10","5","6","3.33"
"102553","15","15","14","1","10","3.33"
"102755","14","14","12","2","9","3.33"
"102756","7","7","6","1","4","3.33"
"102781","7","7","6","1","3","3.33"
"102870","11","11","10","1","7","3.33"
"102962","9","9","9","0","6","3.33"
"103011","16","16","13","3","7","3.33"
"103021","16","16","14","2","9","3.33"
"103056","16","16","12","4","8","3.33"
"103064","9","9","8","1","6","3.33"
"103104","14","14","14","0","9","3.33"
"103198","15","15","12","3","7","3.33"
"103263","14","14","14","0","7","3.33"
"103264","13","13","10","3","8","3.33"
"103309","16","16","15","1","13","3.33"
"103323","13","13","11","2","3","3.33"
"103352","12","12","12","0","4","3.33"
"103368","16","16","14","2","11","3.33"
"103404","15","15","13","2","9","3.33"
"103454","11","11","8","3","3","3.33"
"103501","12","12","10","2","7","3.33"
"103532","12","12","9","3","4","3.33"
"103853","12","12","11","1","10","3.33"
"103912","18","18","18","0","13","3.33"
"103951","17","17","16","1","10","3.33"
"104033","6","6","6","0","3","3.33"
"104052","10","10","7","3","3","3.33"
"104153","22","22","20","2","14","3.33"
"104198","11","11","8","3","6","3.33"
"104200","9","9","8","1","4","3.33"
"104234","12","12","12","0","8","3.33"
"104256","12","12","10","2","7","3.33"
"104316","12","12","12","0","8","3.33"
"104357","7","7","7","0","3","3.33"
"104384","12","12","11","1","3","3.33"
"104486","13","13","13","0","8","3.33"
"104592","15","15","12","3","9","3.33"
"104741","20","20","18","2","11","3.33"
"104781","16","16","14","2","12","3.33"
"104792","13","13","12","1","10","3.33"
"104982","14","14","14","0","10","3.33"
"105077","11","11","11","0","7","3.33"
"105141","10","10","9","1","7","3.33"
"105177","9","9","7","2","3","3.33"
"105180","8","8","7","1","6","3.33"
"105278","12","12","11","1","8","3.33"
"105331","19","19","16","3","12","3.33"
"105373","18","18","17","1","13","3.33"
"105400","16","16","13","3","6","3.33"
"105431","14","14","14","0","9","3.33"
"105443","15","15","13","2","10","3.33"
"105511","12","12","12","0","12","3.33"
"105570","19","19","16","3","12","3.33"
"105617","17","17","14","3","9","3.33"
"105628","19","19","18","1","13","3.33"
"105694","14","14","12","2","7","3.33"
"105732","15","15","15","0","11","3.33"
"105745","8","8","6","2","3","3.33"
"105771","14","14","10","4","7","3.33"
"105799","15","15","15","0","11","3.33"
"105885","7","7","6","1","4","3.33"
"105945","15","15","15","0","10","3.33"
"105989","15","15","13","2","9","3.33"
"106031","16","16","13","3","9","3.33"
"106032","11","11","10","1","8","3.33"
"106050","15","15","12","3","9","3.33"
"106055","13","13","13","0","4","3.33"
"106137","19","19","16","3","9","3.33"
"106177","14","14","11","3","6","3.33"
"106298","15","15","14","1","9","3.33"
"106366","10","10","8","2","4","3.33"
"106380","10","10","8","2","4","3.33"
"106413","17","17","16","1","13","3.33"
"106433","8","8","8","0","6","3.33"
"106545","9","9","8","1","6","3.33"
"106561","8","8","7","1","4","3.33"
"106624","7","7","7","0","3","3.33"
"106660","10","10","9","1","7","3.33"
"106667","16","16","14","2","9","3.33"
"106700","17","17","17","0","9","3.33"
